;Provincia de ubicación;Clase de establecimiento;Tipo de establecimiento;Entidad;Sector del establecimento;Medicina interna Dotación Normal total;Medicina interna Disponibles;Cirugía Dotación Normal total;Cirugía Disponibles;Ginecología y Obstetricia Dotación Normal total;Ginecología y Obstetricia Disponibles;Pediatría Dotación Normal total;Pediatría Disponibles;Cardiología Dotación Normal total;Cardiología Disponibles;Neumología Dotación Normal total;Neumología Disponibles;Psiquiatría Dotación Normal total;Psiquiatría Disponibles;Traumatología Dotación Normal total;Traumatología Disponibles;Infectología Dotación Normal total;Infectología Disponibles;Urología Dotación Normal total;Urología Disponibles;Gastroenterología Dotación Normal total;Gastroenterología Disponibles;Otros Servicios (Especifique) Dotación Normal total;Otros Servicios (Especifique) Disponibles;Servicios Indiferenciados Dotación Normal total;Servicios Indiferenciados Disponibles;Total Dotación normal;Total Camas Disponibles;Camas de emergencia;Camas de cuidados intensivos adultos;Dias de estada;Días-cama disponibles;Total de egresos hospitalarios;Fallecidos en menos de 48 horas;Fallecidos en más de 48 horas;año
940;ESMERALDAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;10;10;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;2616;7300;1264;3;0;2009
941;ESMERALDAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;7;6;3;3;6;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;18;0;0;3109;6570;1237;2;1;2009
942;ESMERALDAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;5;5;5;5;10;10;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;0;6760;8030;3260;6;1;2009
943;ESMERALDAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;13;13;12;7;15;13;28;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;55;0;0;9508;20075;3390;12;6;2009
944;ESMERALDAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;0;0;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;22;22;0;0;1260;8030;799;0;0;2009
945;ESMERALDAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;16;14;2;0;388;5110;305;0;0;2009
946;ESMERALDAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;6;6;0;0;194;2190;74;1;1;2009
947;ESMERALDAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;12;12;0;0;693;4380;513;1;0;2009
948;ESMERALDAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;350;2555;232;2;1;2009
949;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;87;87;87;0;0;19027;31755;6101;10;40;2009
950;GUAYAS;Psiquiátrica;Crónico;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;1273;6935;54;0;0;2009
951;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;357;3650;195;1;0;2009
952;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;81;45;7;29;12669;16425;2696;20;36;2009
953;GUAYAS;Gineco-Obstétrica;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;30;30;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;53;0;2;2049;19345;1064;0;2;2009
954;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;9;9;2;2;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;14;2;2;1245;5110;475;1;3;2009
955;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;2;2;1;1;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;0;269;4745;152;0;0;2009
956;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;0;10;7;1;2;117;2555;59;0;0;2009
957;GUAYAS;Hospital general;Agudo;Ministerio de Defensa Nacional;Público;28;28;28;28;16;16;20;20;0;0;0;0;0;0;28;28;0;0;0;0;0;0;0;0;6;6;143;126;8;9;17475;45990;4133;22;67;2009
958;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;211;4380;73;1;0;2009
959;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;4;4;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;28;28;0;0;1347;10220;461;0;0;2009
960;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;0;90;0;0;2009
961;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;25;25;9;9;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;41;6;10;4640;14965;1190;0;0;2009
962;GUAYAS;Neumológico (Antituberculoso);Crónico;Ministerio de Salud Pública;Público;0;0;13;13;0;0;0;0;0;0;240;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;253;0;7;56531;92345;1634;21;115;2009
963;GUAYAS;Infectología;Crónico;Ministerio de Salud Pública;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;55;55;0;0;135;135;0;0;30725;49275;2100;24;210;2009
964;GUAYAS;Pediátrico;Agudo;Junta Beneficencia de Guayaquil;Público;157;157;60;60;0;0;0;0;22;22;0;0;0;0;21;21;0;0;0;0;0;0;0;0;0;0;392;260;34;98;126994;94900;27954;130;426;2009
965;GUAYAS;Pediátrico;Agudo;Otros públicos ;Público;112;112;19;19;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;146;0;0;24536;53290;5739;13;28;2009
966;GUAYAS;Hospital general;Agudo;Ministerio de Salud Pública;Público;61;61;67;67;48;48;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;246;0;8;75090;89790;15261;85;467;2009
967;GUAYAS;Hospital general;Agudo;Junta Beneficencia de Guayaquil;Público;188;188;178;178;28;28;21;21;53;53;0;0;0;0;60;60;0;0;28;28;0;0;21;21;121;121;870;708;61;101;219509;258420;20702;561;1370;2009
968;GUAYAS;Oncológico;Crónico;Sociedad de Lucha Contra el Cáncer ;Público;43;43;42;42;0;0;35;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0;183;165;10;8;32162;60225;5635;67;156;2009
969;GUAYAS;Psiquiátrico y Sanatorio de Alcohólicos;Crónico;Junta Beneficencia de Guayaquil;Público;0;0;0;0;0;0;0;0;0;0;12;12;871;871;0;0;0;0;0;0;0;0;0;0;0;0;981;883;98;0;280352;322295;1520;0;14;2009
970;GUAYAS;Hospital de especialidades;Agudo;Instituto Ecuatoriano de Seguridad Social ;Público;20;20;44;44;48;48;15;15;26;26;15;15;11;11;37;37;0;0;22;22;22;22;58;58;86;86;469;427;31;11;131193;155855;20667;157;484;2009
971;GUAYAS;Hospital general;Agudo;Ministerio de Defensa Nacional;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;85;80;1;4;13788;29200;2444;4;51;2009
972;GUAYAS;Gineco-Obstétrico;Agudo;Junta Beneficencia de Guayaquil;Público;0;0;15;15;314;314;170;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;518;499;12;7;159428;182135;47220;37;311;2009
973;GUAYAS;Gineco-Obstétrico;Agudo;Ministerio de Salud Pública;Público;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;11629;7300;8681;1;1;2009
974;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;29;29;9;9;39;39;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;114;97;6;11;17787;35405;4110;33;78;2009
975;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;19;14;2;3;745;5110;270;9;4;2009
976;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;6;6;5;5;8;8;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;21;21;0;0;640;7665;372;0;1;2009
977;GUAYAS;Hospital general;Agudo;Ministerio de Justicia Derechos Humanos y Cultos ;Público;46;46;45;45;10;10;5;5;0;0;0;0;0;0;12;12;6;6;0;0;0;0;0;0;0;0;136;124;3;9;23867;45260;4198;10;37;2009
978;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;9;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;11;11;0;0;502;4015;112;0;0;2009
979;GUAYAS;Otras clínicas especializadas;Crónico;Privados con fines de lucro;Privado con Fines de Lucro;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;2;1;53;1825;37;0;0;2009
980;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;21;21;3;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;27;4;3;1522;9855;542;2;2;2009
981;GUAYAS;Pediátrico;Agudo;Ministerio de Salud Pública;Público;78;78;45;45;0;0;25;25;13;13;24;24;0;0;26;26;22;22;13;13;14;14;7;7;45;45;365;345;9;11;102967;125925;17187;44;228;2009
982;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;2;0;42;2190;42;0;0;2009
983;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;3;3;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10;8;0;0;237;2920;88;0;0;2009
984;GUAYAS;Gineco-Obstétrico;Agudo;Ministerio de Salud Pública;Público;0;0;0;0;25;25;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;40;6;0;10702;14600;5923;13;21;2009
985;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;10;10;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;65;53;4;8;7375;19345;3470;3;8;2009
986;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;9;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;173;4015;144;0;0;2009
987;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Justicia Derechos Humanos y Cultos ;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1137;0;363;0;0;2009
988;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;14;14;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;17;1;2;868;6205;867;1;0;2009
989;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;0;0;443;5840;240;0;0;2009
990;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Justicia Derechos Humanos y Cultos ;Público;10;10;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;2413;5475;116;0;0;2009
991;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;2;2;2;2;2;2;3;3;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;20;16;2;2;93;5840;44;0;0;2009
992;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;6;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;0;141;2555;86;0;0;2009
993;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;12;11;1;0;375;4015;168;0;0;2009
994;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;2;2;2;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;2;0;57;2555;32;0;0;2009
995;GUAYAS;Gineco-Obstétrica;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;0;0;63;1095;63;0;0;2009
996;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2900;0;1805;2;7;2009
997;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;94;1095;57;0;0;2009
998;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;1;0;445;4380;276;0;0;2009
999;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;0;0;486;4380;205;2;0;2009
1000;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;2;2;2;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;10;8;1;1;477;2920;301;0;0;2009
1001;GUAYAS;Gineco-Obstétrica;Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;22;1460;22;0;0;2009
1002;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;26;26;0;0;2989;9490;1866;0;1;2009
1003;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;19;15;2;2;2920;5475;1188;2;3;2009
1004;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;1009;3650;890;0;0;2009
1005;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;34;0;0;2009
1006;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;413;3650;350;0;0;2009
1007;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;37;37;0;0;11;11;32;32;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;100;85;6;9;8373;31025;3536;11;4;2009
1008;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;2;2;2;2;10;10;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;18;2;0;620;6570;517;0;0;2009
1009;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;8;8;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;0;79;4745;69;0;0;2009
1010;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;7;7;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;2;2;151;3285;106;1;0;2009
1011;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;7;7;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;17;15;2;0;222;5475;121;0;1;2009
1012;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;105;2190;60;0;0;2009
1013;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;197;2555;97;0;0;2009
1014;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;11;10;1;0;737;3650;637;1;0;2009
1015;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;10;10;1;1;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;22;19;2;1;284;6935;220;0;0;2009
1016;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;17;17;0;0;1215;6205;645;0;1;2009
1017;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;7;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;1;0;376;2920;160;0;0;2009
1018;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;457;3650;247;2;2;2009
1019;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;4;4;5;5;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;15;2;1;434;5475;270;0;0;2009
1020;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;14;14;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;2345;6935;1270;0;0;2009
1021;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;3;3;2;2;1;1;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;41;38;2;1;843;13870;642;0;0;2009
1022;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;50;0;0;2009
1023;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;3;3;3;3;2;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;1;0;409;4380;357;0;0;2009
1024;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;9;0;0;2009
1025;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;5;5;0;0;0;0;0;0;0;0;0;0;4;4;0;0;3;3;0;0;0;0;1;1;17;13;2;2;1447;4745;1021;1;1;2009
1026;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;4;4;6;6;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;856;6205;641;1;0;2009
1027;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;2009
1028;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Universidades y politécnicas ;Público;92;92;0;0;0;0;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;116;12;34;24258;42340;8515;34;72;2009
1029;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;0;0;416;4380;160;0;1;2009
1030;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;1;0;139;2190;129;0;0;2009
1031;GUAYAS;Hospital general;Clínicas generales sin especialidad;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;595;0;360;0;0;2009
1032;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;12;12;2;2;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;841;6205;503;0;0;2009
1033;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;0;107;0;0;2009
1034;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;2;2;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;28;26;1;1;2801;9490;1576;0;0;2009
1035;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;16;14;1;1;310;5110;108;0;2;2009
1036;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;9;9;2;2;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;22;18;4;0;1861;6570;1181;1;0;2009
1037;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;2009
1038;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;114;114;114;0;0;4905;41610;2037;1;6;2009
1039;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;7;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;2;0;37;4015;29;0;0;2009
1040;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;21;1095;15;0;0;2009
1041;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;6;3;1;2;618;1095;365;0;1;2009
